,Year,Month,SalesDistrictDesc,ProductLineDesc,ProductClassDesc,Shippable$
386,2017,1,West Region,Arresters,Substation SC Arresters,19886.59
387,2017,1,West Region,Arresters,Transmission Arresters,0.0
388,2017,1,West Region,Bushings,Electro Composites,41296.0
389,2017,1,West Region,Bushings,PCORE Electric,55898.0
390,2017,1,West Region,Bushings,Reuel,0.0
391,2017,1,West Region,Cable Accessories,URD Accessories,81830.97
392,2017,1,West Region,Cable Accessories,URD Arresters,22064.809999999998
393,2017,1,West Region,Connectors,Distribution Connectors,189110.24
394,2017,1,West Region,Connectors,Substation Connectors,18616.96
395,2017,1,West Region,Connectors,Transmission Connectors,129877.11
396,2017,1,West Region,Construction,Pole Line Hardware,211228.74000000002
397,2017,1,West Region,Construction,Utility Anchors,78979.54
398,2017,1,West Region,Enclosures & Drains,Above Ground,15095.72
399,2017,1,West Region,Enclosures & Drains,Underground,127944.13
400,2017,1,West Region,Insulators,Distribution Insulators,26581.6
401,2017,1,West Region,Insulators,Transmission Insulators,41159.61
402,2017,1,West Region,Safety Products,Fiber Splice Products,0.0
403,2017,1,West Region,Safety Products,Fiberglass Construction,17459.95
404,2017,1,West Region,Safety Products,Gloves and Sleeves,5485.89
405,2017,1,West Region,Safety Products,Power Load,2104.4
406,2017,1,West Region,Safety Products,Resale,20880.92
407,2017,1,West Region,Safety Products,Traditional Tools,39951.41
408,2017,1,West Region,Switching & Fusing,Cutouts,43751.149999999994
409,2017,1,West Region,Switching & Fusing,Cutouts - Polymer,54981.72
410,2017,1,West Region,Switching & Fusing,Fuse Links,3189.5
411,2017,1,West Region,Switching & Fusing,OVHD Switches,26204.410000000003
412,2017,1,West Region,Switching & Fusing,Substation Switches,0.0
413,2017,1,West Region,Switching & Fusing,Turner Interrupters,0.0
414,2017,1,West Region,Switching & Fusing,Turner Substation Switches,0.0
415,2017,1,West Region,Switching & Fusing,Turner Transmission Switches,0.0
416,2017,1,West Region,Utility Automation,Capacitor Switches,236529.63
417,2017,1,West Region,Utility Automation,Carrier Comm (CCM),0.0
418,2017,1,West Region,Utility Automation,Con Sys & Telemetry (CST),1440.0
419,2017,1,West Region,Utility Automation,Cust Srvc Sales (CSS),0.0
420,2017,1,West Region,Utility Automation,Enclosures,441139.72000000003
421,2017,1,West Region,Utility Automation,Lighting Control,6832.88
422,2017,1,West Region,Utility Automation,Other Assemblies,42408.92
423,2017,1,West Region,Utility Automation,Padmount Switches,0.0
424,2017,1,West Region,Utility Automation,Power Factor Correction,0.0
425,2017,1,West Region,Utility Automation,Reclosers,0.0
426,2017,1,West Region,Utility Automation,Sectionalizers,0.0
427,2017,1,West Region,Utility Automation,Teleprotection (TPR),31375.0
428,2017,2,APAC,Arresters,Distribution Arresters,101486.41
429,2017,2,APAC,Arresters,Substation HC Arresters,198751.61
430,2017,2,APAC,Arresters,Substation SC Arresters,81025.28
431,2017,2,APAC,Bushings,Electro Composites,0.0
432,2017,2,APAC,Bushings,PCORE Electric,0.0
433,2017,2,APAC,Connectors,Distribution Connectors,306739.60000000003
434,2017,2,APAC,Connectors,Substation Connectors,5331.15
435,2017,2,APAC,Connectors,Transmission Connectors,2530.0
436,2017,2,APAC,Construction,Pole Line Hardware,3825.0
437,2017,2,APAC,Construction,Utility Anchors,34476.09
438,2017,2,APAC,Enclosures & Drains,Underground,29819.36
439,2017,2,APAC,Insulators,Distribution Insulators,22996.5
440,2017,2,APAC,Insulators,Transmission Insulators,129983.32
441,2017,2,APAC,Safety Products,Gloves and Sleeves,460.76
442,2017,2,APAC,Safety Products,Power Load,14676.140000000001
443,2017,2,APAC,Safety Products,Resale,213172.86
444,2017,2,APAC,Safety Products,Traditional Tools,558328.91
445,2017,2,APAC,Switching & Fusing,Cutouts,302086.68
446,2017,2,APAC,Switching & Fusing,Fuse Links,7383.700000000001
447,2017,2,APAC,Switching & Fusing,OVHD Switches,14446.7
448,2017,2,APAC,Switching & Fusing,Substation Switches,0.0
449,2017,2,APAC,Utility Automation,Cust Srvc Sales (CSS),0.0
450,2017,2,APAC,Utility Automation,Power Factor Correction,588.0
451,2017,2,APAC,Utility Automation,Teleprotection (TPR),4407.0
452,2017,2,APAC,Utility Automation,Uti Trans Sys (UET),0.0
453,2017,2,CANADA UTILITY,Arresters,Distribution Arresters,63791.0
454,2017,2,CANADA UTILITY,Arresters,Substation HC Arresters,0.0
455,2017,2,CANADA UTILITY,Arresters,Substation SC Arresters,17914.38
456,2017,2,CANADA UTILITY,Arresters,Transmission Arresters,11779.08
457,2017,2,CANADA UTILITY,Bushings,Electro Composites,29845.24
458,2017,2,CANADA UTILITY,Bushings,PCORE Electric,0.0
459,2017,2,CANADA UTILITY,Cable Accessories,URD Accessories,5041.42
460,2017,2,CANADA UTILITY,Cable Accessories,URD Arresters,693.2
461,2017,2,CANADA UTILITY,Connectors,Distribution Connectors,71130.84
462,2017,2,CANADA UTILITY,Connectors,Substation Connectors,9742.06
463,2017,2,CANADA UTILITY,Connectors,Transmission Connectors,7740.820000000001
464,2017,2,CANADA UTILITY,Construction,Civil,166.3
465,2017,2,CANADA UTILITY,Construction,Pole Line Hardware,68380.99
466,2017,2,CANADA UTILITY,Construction,Utility Anchors,264863.98000000004
467,2017,2,CANADA UTILITY,Enclosures & Drains,Underground,5399.56
468,2017,2,CANADA UTILITY,Insulators,Distribution Insulators,23004.300000000003
469,2017,2,CANADA UTILITY,Insulators,Transmission Insulators,20867.41
470,2017,2,CANADA UTILITY,Safety Products,Fiberglass Construction,8780.27
471,2017,2,CANADA UTILITY,Safety Products,Gloves and Sleeves,3077.12
472,2017,2,CANADA UTILITY,Safety Products,Power Load,369.03
473,2017,2,CANADA UTILITY,Safety Products,Resale,9009.57
474,2017,2,CANADA UTILITY,Safety Products,Traditional Tools,32215.18
475,2017,2,CANADA UTILITY,Switching & Fusing,Cutouts,5485.179999999999
476,2017,2,CANADA UTILITY,Switching & Fusing,Cutouts - Polymer,50812.42
477,2017,2,CANADA UTILITY,Switching & Fusing,Fuse Links,6230.879999999999
478,2017,2,CANADA UTILITY,Switching & Fusing,OVHD Switches,25851.030000000002
479,2017,2,CANADA UTILITY,Switching & Fusing,Substation Switches,0.0
480,2017,2,CANADA UTILITY,Switching & Fusing,Turner Accessories,0.0
481,2017,2,CANADA UTILITY,Switching & Fusing,Turner Interrupters,0.0
482,2017,2,CANADA UTILITY,Utility Automation,Capacitor Switches,0.0
483,2017,2,CANADA UTILITY,Utility Automation,Carrier Comm (CCM),0.0
484,2017,2,CANADA UTILITY,Utility Automation,Cust Srvc Sales (CSS),0.0
485,2017,2,CANADA UTILITY,Utility Automation,Enclosures,32337.66
486,2017,2,CANADA UTILITY,Utility Automation,Lighting Control,2653.07
487,2017,2,CANADA UTILITY,Utility Automation,Other Assemblies,23129.01
488,2017,2,CANADA UTILITY,Utility Automation,Padmount Switches,0.0
489,2017,2,CANADA UTILITY,Utility Automation,Power Factor Correction,0.0
490,2017,2,CANADA UTILITY,Utility Automation,Reclosers,181.65
491,2017,2,CANADA UTILITY,Utility Automation,Sectionalizers,0.0
492,2017,2,Civil Construction,Construction,Atlas,41769.159999999996
493,2017,2,Civil Construction,Construction,Civil,537851.62
494,2017,2,Communication - EMEA,Enclosures & Drains,Accessories,0.0
495,2017,2,Communication - EMEA,Enclosures & Drains,Underground,0.0
496,2017,2,Communication - East,Arresters,Distribution Arresters,524.72
497,2017,2,Communication - East,Connectors,Aluminium Loops,0.0
498,2017,2,Communication - East,Connectors,Distribution Connectors,0.0
499,2017,2,Communication - East,Connectors,Plastic Loops,0.0
500,2017,2,Communication - East,Connectors,Substation Connectors,1149.99
501,2017,2,Communication - East,Connectors,Transmission Connectors,30961.24
502,2017,2,Communication - East,Construction,Pole Line Hardware,13623.720000000001
503,2017,2,Communication - East,Construction,Utility Anchors,13582.18
504,2017,2,Communication - East,Enclosures & Drains,Above Ground,0.0
505,2017,2,Communication - East,Enclosures & Drains,Accessories,15.22
506,2017,2,Communication - East,Enclosures & Drains,Underground,458563.54
507,2017,2,Communication - East,Safety Products,Fiber Splice Products,1722.36
508,2017,2,Communication - East,Safety Products,Fiberglass Construction,592.0
509,2017,2,Communication - East,Safety Products,Power Load,7896.45
510,2017,2,Communication - East,Safety Products,Resale,3529.6
511,2017,2,Communication - East,Safety Products,Traditional Tools,82.27
512,2017,2,Communication - East,Switching & Fusing,OVHD Switches,0.0
513,2017,2,Communication - East,Utility Automation,Con Sys & Telemetry (CST),0.0
514,2017,2,Communication - East,Utility Automation,Enclosures,2627.0
515,2017,2,Communication - West,Arresters,Distribution Arresters,0.0
516,2017,2,Communication - West,Arresters,Substation SC Arresters,5176.92
517,2017,2,Communication - West,Cable Accessories,URD Accessories,0.0
518,2017,2,Communication - West,Connectors,Aluminium Loops,43.18
519,2017,2,Communication - West,Connectors,Distribution Connectors,3025.25
520,2017,2,Communication - West,Connectors,Substation Connectors,1756.23
521,2017,2,Communication - West,Connectors,Transmission Connectors,1462.18
522,2017,2,Communication - West,Construction,Pole Line Hardware,75564.56
523,2017,2,Communication - West,Construction,Utility Anchors,115785.04
524,2017,2,Communication - West,Enclosures & Drains,Above Ground,0.0
525,2017,2,Communication - West,Enclosures & Drains,Accessories,438.9
526,2017,2,Communication - West,Enclosures & Drains,Underground,90746.19
527,2017,2,Communication - West,Insulators,Transmission Insulators,0.0
528,2017,2,Communication - West,Safety Products,Fiber Splice Products,0.0
529,2017,2,Communication - West,Safety Products,Power Load,0.0
530,2017,2,Communication - West,Safety Products,Resale,40742.79
531,2017,2,Communication - West,Safety Products,Traditional Tools,2266.95
532,2017,2,Communication - West,Switching & Fusing,Cutouts - Polymer,7150.5
533,2017,2,Communication - West,Switching & Fusing,OVHD Switches,0.0
534,2017,2,Communication - West,Switching & Fusing,Substation Switches,0.0
535,2017,2,Communication - West,Utility Automation,Lighting Control,0.0
536,2017,2,EuropeMidEastAfrica,Arresters,Blocks,0.0
537,2017,2,EuropeMidEastAfrica,Arresters,Distribution Arresters,92827.79
538,2017,2,EuropeMidEastAfrica,Arresters,Substation HC Arresters,145871.76
539,2017,2,EuropeMidEastAfrica,Arresters,Substation SC Arresters,31222.079999999998
540,2017,2,EuropeMidEastAfrica,Arresters,Transmission Arresters,11539.0
541,2017,2,EuropeMidEastAfrica,Bushings,Electro Composites,0.0
542,2017,2,EuropeMidEastAfrica,Bushings,PCORE Electric,89497.0
543,2017,2,EuropeMidEastAfrica,Cable Accessories,URD Accessories,23565.0
544,2017,2,EuropeMidEastAfrica,Connectors,Distribution Connectors,32929.4
545,2017,2,EuropeMidEastAfrica,Connectors,Substation Connectors,2050.01
546,2017,2,EuropeMidEastAfrica,Connectors,Transmission Connectors,0.0
547,2017,2,EuropeMidEastAfrica,Construction,Pole Line Hardware,482.4
548,2017,2,EuropeMidEastAfrica,Construction,Utility Anchors,4959.48
549,2017,2,EuropeMidEastAfrica,Insulators,Distribution Insulators,0.0
550,2017,2,EuropeMidEastAfrica,Insulators,Transmission Insulators,81928.05
551,2017,2,EuropeMidEastAfrica,Safety Products,Fiberglass Construction,900.2
552,2017,2,EuropeMidEastAfrica,Safety Products,Gloves and Sleeves,689.65
553,2017,2,EuropeMidEastAfrica,Safety Products,Power Load,0.0
554,2017,2,EuropeMidEastAfrica,Safety Products,Resale,15009.470000000001
555,2017,2,EuropeMidEastAfrica,Safety Products,Traditional Tools,43043.39
556,2017,2,EuropeMidEastAfrica,Switching & Fusing,Cutouts,8886.9
557,2017,2,EuropeMidEastAfrica,Switching & Fusing,Fuse Links,2548.0
558,2017,2,EuropeMidEastAfrica,Switching & Fusing,OVHD Switches,157.16
559,2017,2,EuropeMidEastAfrica,Switching & Fusing,Substation Switches,0.0
560,2017,2,EuropeMidEastAfrica,Utility Automation,Capacitor Switches,0.0
561,2017,2,EuropeMidEastAfrica,Utility Automation,Carrier Comm (CCM),0.0
562,2017,2,EuropeMidEastAfrica,Utility Automation,Power Factor Correction,0.0
563,2017,2,EuropeMidEastAfrica,Utility Automation,Sectionalizers,0.0
564,2017,2,EuropeMidEastAfrica,Utility Automation,Teleprotection (TPR),0.0
565,2017,2,Greater China,Arresters,Distribution Arresters,19713.25
566,2017,2,Greater China,Arresters,Substation SC Arresters,0.0
567,2017,2,Greater China,Bushings,Electro Composites,0.0
568,2017,2,Greater China,Bushings,PCORE Electric,0.0
569,2017,2,Greater China,Connectors,Distribution Connectors,0.0
570,2017,2,Greater China,Enclosures & Drains,DNU-Large Underground Enclosures,669.55
571,2017,2,Greater China,Enclosures & Drains,DNU-Small Underground Enclosures,5405.78
572,2017,2,Greater China,Safety Products,Fiberglass Construction,0.0
573,2017,2,Greater China,Safety Products,Gloves and Sleeves,462.1
574,2017,2,Greater China,Safety Products,Traditional Tools,23134.1
575,2017,2,Greater China,Switching & Fusing,Cutouts,66622.91
576,2017,2,Greater China,Switching & Fusing,Cutouts - Polymer,0.0
577,2017,2,Greater China,Switching & Fusing,Fuse Links,3.59
578,2017,2,Greater China,Switching & Fusing,OVHD Switches,13373.16
579,2017,2,Greater China,Utility Automation,Carrier Comm (CCM),0.0
580,2017,2,Greater China,Utility Automation,Load Break Switches,0.0
581,2017,2,HOUSE INTERNATIONAL,Bushings,Electro Composites,0.0
582,2017,2,HOUSE INTERNATIONAL,Bushings,PCORE Electric,118450.0
583,2017,2,HOUSE INTERNATIONAL,Cable Accessories,URD Accessories,11350.0
584,2017,2,HOUSE INTERNATIONAL,Safety Products,Traditional Tools,6906.5
585,2017,2,House Accounts,Arresters,Distribution Arresters,10149.76
586,2017,2,House Accounts,Arresters,Substation HC Arresters,7321.91
587,2017,2,House Accounts,Arresters,Substation SC Arresters,2571.56
588,2017,2,House Accounts,Bushings,Reuel,0.0
589,2017,2,House Accounts,Cable Accessories,URD Accessories,44.0
590,2017,2,House Accounts,Connectors,Transmission Connectors,0.0
591,2017,2,House Accounts,Enclosures & Drains,Accessories,0.0
592,2017,2,House Accounts,Enclosures & Drains,Underground,78249.15
593,2017,2,House Accounts,Safety Products,Power Load,0.0
594,2017,2,House Accounts,Safety Products,Resale,0.0
595,2017,2,House Accounts,Safety Products,Traditional Tools,2734.0699999999997
596,2017,2,House Accounts,Switching & Fusing,Cutouts,0.0
597,2017,2,House Accounts,Utility Automation,Capacitor Switches,40772.13
598,2017,2,House Accounts,Utility Automation,Carrier Comm (CCM),0.0
599,2017,2,House Accounts,Utility Automation,Con Sys & Telemetry (CST),33202.53
600,2017,2,House Accounts,Utility Automation,Cust Srvc Sales (CSS),2200.48
601,2017,2,House Accounts,Utility Automation,Teleprotection (TPR),0.0
602,2017,2,House Accounts,Utility Automation,Uti Trans Sys (UET),0.0
603,2017,2,Interco,Utility Automation,Capacitor Switches,16929.0
604,2017,2,LC ENCLOSURES,Enclosures & Drains,Above Ground,2205.8
605,2017,2,LC ENCLOSURES,Enclosures & Drains,Accessories,368.86
606,2017,2,LC ENCLOSURES,Enclosures & Drains,Drain,36359.409999999996
607,2017,2,LC ENCLOSURES,Enclosures & Drains,Hot Box,0.0
608,2017,2,LC ENCLOSURES,Enclosures & Drains,Underground,310238.72
609,2017,2,Latin America,Arresters,Distribution Arresters,51136.07000000001
610,2017,2,Latin America,Arresters,Substation HC Arresters,0.0
611,2017,2,Latin America,Arresters,Substation SC Arresters,61283.4
612,2017,2,Latin America,Arresters,Transmission Arresters,0.0
613,2017,2,Latin America,Cable Accessories,URD Accessories,10584.96
614,2017,2,Latin America,Cable Accessories,URD Arresters,2886.0
615,2017,2,Latin America,Connectors,Distribution Connectors,131552.83000000002
616,2017,2,Latin America,Connectors,Substation Connectors,5084.85
617,2017,2,Latin America,Connectors,Transmission Connectors,9175.14
618,2017,2,Latin America,Construction,Civil,89445.82
619,2017,2,Latin America,Construction,Pole Line Hardware,51653.810000000005
620,2017,2,Latin America,Construction,Utility Anchors,10742.43
621,2017,2,Latin America,Enclosures & Drains,Above Ground,0.0
622,2017,2,Latin America,Insulators,Distribution Insulators,26423.4
623,2017,2,Latin America,Insulators,Transmission Insulators,96260.82
624,2017,2,Latin America,Safety Products,Fiberglass Construction,56.08
625,2017,2,Latin America,Safety Products,Gloves and Sleeves,0.0
626,2017,2,Latin America,Safety Products,Resale,10364.94
627,2017,2,Latin America,Safety Products,Traditional Tools,56992.61
628,2017,2,Latin America,Switching & Fusing,Cutouts,3116.7599999999998
629,2017,2,Latin America,Switching & Fusing,Fuse Links,19499.23
630,2017,2,Latin America,Switching & Fusing,OVHD Switches,26568.41
631,2017,2,Latin America,Switching & Fusing,Substation Switches,0.0
632,2017,2,Latin America,Switching & Fusing,Turner Accessories,0.0
633,2017,2,Latin America,Switching & Fusing,Turner Transmission Switches,0.0
634,2017,2,Latin America,Utility Automation,Capacitor Switches,132060.0
635,2017,2,Latin America,Utility Automation,Power Factor Correction,19084.0
636,2017,2,Latin America,Utility Automation,Sectionalizers,0.0
637,2017,2,MEXICO,Bushings,PCORE Electric,0.0
638,2017,2,NORTH CENTRAL REGION,Arresters,Distribution Arresters,24885.9
639,2017,2,NORTH CENTRAL REGION,Arresters,Substation HC Arresters,21491.61
640,2017,2,NORTH CENTRAL REGION,Arresters,Substation SC Arresters,28812.16
641,2017,2,NORTH CENTRAL REGION,Arresters,Transmission Arresters,1590.9
642,2017,2,NORTH CENTRAL REGION,Bushings,Electro Composites,0.0
643,2017,2,NORTH CENTRAL REGION,Bushings,PCORE Electric,39971.0
644,2017,2,NORTH CENTRAL REGION,Bushings,Reuel,0.0
645,2017,2,NORTH CENTRAL REGION,Cable Accessories,URD Accessories,42026.04
646,2017,2,NORTH CENTRAL REGION,Cable Accessories,URD Arresters,30865.86
647,2017,2,NORTH CENTRAL REGION,Connectors,Distribution Connectors,69785.70999999999
648,2017,2,NORTH CENTRAL REGION,Connectors,Substation Connectors,24061.1
649,2017,2,NORTH CENTRAL REGION,Connectors,Transmission Connectors,75038.99
650,2017,2,NORTH CENTRAL REGION,Construction,Civil,0.0
651,2017,2,NORTH CENTRAL REGION,Construction,Pole Line Hardware,99187.34999999998
652,2017,2,NORTH CENTRAL REGION,Construction,Utility Anchors,126530.35999999999
653,2017,2,NORTH CENTRAL REGION,Enclosures & Drains,Above Ground,33754.36
654,2017,2,NORTH CENTRAL REGION,Enclosures & Drains,Accessories,0.0
